Time,EdgeLength,JamLength,Density,MeanSpeed,MeanOccupancy,Status
24794.0,1498.5900000000001,1041.556101442408,168.0,60.0592503569431,535.2075200571621,0
24795.0,1498.5900000000001,1041.105269246331,167.75,54.649582656910816,534.6414829570804,0
24796.0,1498.5900000000001,1037.6580761145506,167.16666666666669,54.686388730088204,533.444714798726,0
24797.0,1498.5900000000001,1038.3271557179203,167.08333333333334,55.01051828784782,531.1007659967777,0
24798.0,1498.5900000000001,1025.4804355543429,167.08333333333334,56.56579710202912,530.9362322925748,0
24799.0,1498.5900000000001,1025.2110300868346,166.16666666666669,59.59978921609095,524.5313308861994,0
24800.0,1498.5900000000001,1020.6779158192386,165.83333333333334,58.127767928449636,524.8584079394914,0
24801.0,1498.5900000000001,1009.7846079714487,165.75,62.813852412172494,521.625980198663,0
24802.0,1498.5900000000001,1004.8095128552458,165.75,62.172552662760445,517.7615566605718,0
24803.0,1498.5900000000001,1009.6009798184572,165.16666666666669,61.11895038486787,517.9251960649101,0
24804.0,1498.5900000000001,1008.6387198025069,164.91666666666669,61.45196789930501,508.1934578608803,0
24805.0,1498.5900000000001,998.5498051776102,164.91666666666669,64.51933196483041,504.1777792169759,0
24806.0,1498.5900000000001,1001.3652690847752,163.75,68.6820072968816,501.59973727346676,0
24807.0,1498.5900000000001,997.9143680993807,163.5,66.85523263004359,500.81173580814465,0
24808.0,1498.5900000000001,996.9425856106999,162.75,66.0026790691038,507.2122833731043,0
24809.0,1498.5900000000001,985.6668009709582,162.5,67.32814057529318,506.4759155768591,0
24810.0,1498.5900000000001,988.7481206978941,161.83333333333334,65.10199951522499,505.6764369739473,0
24811.0,1498.5900000000001,982.2506617156184,162.08333333333334,64.39222375777707,504.2352163907953,0
24812.0,1498.5900000000001,991.3160247246958,161.83333333333334,59.37853344277273,503.076509735003,0
24813.0,1498.5900000000001,1002.5031100188023,162.33333333333334,64.94676537294497,502.7879656126903,0
24814.0,1498.5900000000001,989.4604364770543,161.33333333333334,52.950790800803745,502.0146722694531,0
24815.0,1498.5900000000001,996.4848237372769,161.41666666666669,56.070352551409734,499.69102398493044,0
24816.0,1498.5900000000001,1010.1670427448034,163.58333333333331,59.28612508433487,502.83342775371625,0
24817.0,1498.5900000000001,1010.4655012897477,162.75,56.41364979178925,500.1028407734717,0
24818.0,1498.5900000000001,1007.7138407400436,162.83333333333334,54.151417877481215,497.08332134157047,0
24819.0,1498.5900000000001,1003.2428242387018,163.08333333333334,55.314005976517855,497.68171886605455,0
24820.0,1498.5900000000001,1013.519822137752,162.83333333333334,54.51916998310263,497.72838864479803,0
24821.0,1498.5900000000001,1022.6935141346586,162.16666666666669,46.222169749650604,500.0889833125211,0
24822.0,1498.5900000000001,1025.4317290041784,162.25,48.080805480927964,494.93260673432314,0
24823.0,1498.5900000000001,1037.9941082955984,163.0,48.93834508440629,496.1709114747376,0
24824.0,1498.5900000000001,1035.6016626424407,163.58333333333331,55.19118019986148,496.0328606595008,0
24825.0,1498.5900000000001,1043.7830001407135,163.33333333333331,47.67513021466536,498.92755185522526,0
24826.0,1498.5900000000001,1053.4845559287062,163.08333333333331,37.8505122720184,498.8167831686227,0
24827.0,1498.5900000000001,1051.6207439524317,163.41666666666669,37.66035833956061,498.643872307249,0
24828.0,1498.5900000000001,1053.080956934687,163.41666666666669,30.640958375060265,498.4791095049844,0
24829.0,1498.5900000000001,1054.4346411005442,163.41666666666669,32.408149337471805,497.3280731782428,0
24830.0,1498.5900000000001,1058.4686811973265,164.41666666666669,35.82763925355347,496.49922405868944,0
24831.0,1498.5900000000001,1061.705989233045,164.5,31.150402823977984,497.3770743906181,0
24832.0,1498.5900000000001,1082.1242154462134,164.0,32.19665067090435,499.4890099790806,0
24833.0,1498.5900000000001,1086.792378486226,164.25,30.65790403896458,496.2956058237756,0
24834.0,1498.5900000000001,1062.9387002560952,165.08333333333331,30.88372467777385,498.98954121781577,0
24835.0,1498.5900000000001,1065.0282831218117,164.83333333333331,34.8693882799435,498.651333151074,0
24836.0,1498.5900000000001,1071.5657349193962,164.33333333333331,32.296319720369894,498.0829806526774,0
24837.0,1498.5900000000001,1069.3046362377252,164.91666666666669,30.914881174876452,499.91114418541747,0
24838.0,1498.5900000000001,1071.6843818200516,165.41666666666669,36.36389228519974,497.16402030585795,0
24839.0,1498.5900000000001,1075.5317255944533,165.16666666666669,36.12018776782991,499.453146194421,0
24840.0,1498.5900000000001,1077.2783241372003,166.5,38.10412836950305,504.12973431084436,0
24841.0,1498.5900000000001,1078.503673021187,165.91666666666669,35.45374311290376,499.576541383364,0
24842.0,1498.5900000000001,1077.021193600645,165.91666666666669,39.43232720272533,486.4030676822024,0
24843.0,1498.5900000000001,1068.0071944919396,166.41666666666669,46.51643799751996,485.29717012954967,0
24844.0,1498.5900000000001,1081.9053730190867,167.08333333333331,44.61604796900365,493.1638052906867,0
24845.0,1498.5900000000001,1077.5651617044216,166.91666666666666,47.65456328869091,479.37513130225835,0
24846.0,1498.5900000000001,1078.9490514638553,167.91666666666666,51.30760822011099,473.82294294644294,0
24847.0,1498.5900000000001,1090.6303895870453,168.08333333333334,55.99247518183278,476.0459926936009,0
24848.0,1498.5900000000001,1073.7545213983358,167.16666666666669,58.3017031285937,470.2428103903185,0
24849.0,1498.5900000000001,1070.2949296183963,168.66666666666669,66.44626470324224,472.74727612452693,0
24850.0,1498.5900000000001,1068.3312898079082,168.0,67.1283816591092,474.48858845744184,0
24851.0,1498.5900000000001,1047.4205652578576,168.33333333333331,61.35865494775745,473.7742211496409,0
24852.0,1498.5900000000001,1054.3620806227657,168.0,67.19480895262458,468.0696178457827,0
24853.0,1498.5900000000001,1053.5603464693838,168.08333333333331,66.28072240203781,473.3537800480747,0
24854.0,1498.5900000000001,1063.423748252662,168.75,70.30751580827972,466.7690098149923,0
24855.0,1498.5900000000001,1072.6384042552284,169.25,65.91943295039724,472.69731504447947,0
24856.0,1498.5900000000001,1064.4181712452048,170.0,63.71535569285463,475.06469590059925,0
24857.0,1498.5900000000001,1061.4622812284929,170.08333333333331,69.42181700592778,480.06514590501456,0
24858.0,1498.5900000000001,1057.0372630610364,170.08333333333331,65.09032721555938,473.40324680319236,0
24859.0,1498.5900000000001,1061.7855279367145,168.83333333333331,63.558254302084634,473.31585474268627,0
24860.0,1498.5900000000001,1049.750763491913,168.91666666666666,66.44793816149338,476.84120365995136,0
24861.0,1498.5900000000001,1028.3336019029084,168.33333333333331,77.18559417445312,479.9323402679174,0
24862.0,1498.5900000000001,1017.3027736370759,167.83333333333334,75.58456272952387,471.16889725506917,0
24863.0,1498.5900000000001,1022.5684483574486,167.58333333333334,70.71315041409767,471.62532649090656,0
24864.0,1498.5900000000001,1029.922376013949,169.0,78.24688341483896,469.337801879091,0
24865.0,1498.5900000000001,1010.9666003486712,169.25,82.47921251583094,471.47945280654983,0
24866.0,1498.5900000000001,1002.9076701014012,168.33333333333331,74.95637989284793,474.6804617247225,0
24867.0,1498.5900000000001,1003.5940615949067,168.83333333333331,70.50044610435701,479.9002730415814,0
24868.0,1498.5900000000001,1012.2246571524437,168.5,72.903326520834,484.82463518802047,0
24869.0,1498.5900000000001,1003.5742984227353,168.0,73.73713698804727,485.4818890638446,0
24870.0,1498.5900000000001,995.159428172687,166.83333333333331,67.80360042198431,482.1469182704882,0
24871.0,1498.5900000000001,990.9695166925358,167.66666666666669,68.17298968676828,483.41607977131383,0
24872.0,1498.5900000000001,985.0540052327661,166.66666666666669,72.92918346836883,481.5414586232504,0
24873.0,1498.5900000000001,984.465694312887,166.58333333333331,71.67310031650615,482.919258759712,0
24874.0,1498.5900000000001,999.9355210765374,165.83333333333331,77.62378249506378,483.97236229417854,0
24875.0,1498.5900000000001,985.615201153914,165.75,73.4304884386338,481.8181354421757,0
24876.0,1498.5900000000001,980.4372091441398,165.66666666666666,72.08058998970367,480.1760177417486,0
24877.0,1498.5900000000001,975.4634975245112,165.0,78.8357742701442,481.3548318482698,0
24878.0,1498.5900000000001,978.7038503887076,164.66666666666666,76.22466771945946,479.2233570622232,0
24879.0,1498.5900000000001,963.965821144574,164.33333333333331,83.19560744050112,479.02909438845245,0
24880.0,1498.5900000000001,959.6477974451128,163.75,83.24437570282257,478.08621996549454,0
24881.0,1498.5900000000001,960.3492601600854,163.83333333333331,78.38332887069375,477.44711168859664,0
24882.0,1498.5900000000001,956.0098325006538,163.5,81.4148999760513,477.325273236519,0
24883.0,1498.5900000000001,953.7928851876179,163.75,86.91861849966553,476.73172026019273,0
24884.0,1498.5900000000001,940.9730601631798,163.83333333333331,82.82576415559254,476.23939669185734,0
24885.0,1498.5900000000001,940.4731137929266,163.0,82.12001527678208,476.9124334662478,0
24886.0,1498.5900000000001,940.2224867860651,163.0,83.26475209816246,476.1911986391508,0
24887.0,1498.5900000000001,933.186736173973,163.16666666666666,83.96933137851684,477.85781187121876,0
24888.0,1498.5900000000001,920.0430798472543,162.08333333333331,85.58239411247379,474.4825772359218,0
24889.0,1498.5900000000001,909.4321392096406,162.08333333333331,93.76265916602856,474.97443054872946,0
24890.0,1498.5900000000001,901.2569010071844,161.83333333333331,98.01142501595783,476.5938712406291,0
24891.0,1498.5900000000001,878.7694078767546,161.5,104.2933498326803,476.4515002704546,0
24892.0,1498.5900000000001,878.001892519857,160.66666666666669,103.41336783327608,474.3080556300337,0
24893.0,1498.5900000000001,865.1282096943195,161.91666666666666,110.90805046555441,477.78595311215963,0
24894.0,1498.5900000000001,860.6440103308353,162.66666666666666,121.46085120491398,480.2262320157044,0
24895.0,1498.5900000000001,861.1681478823525,163.08333333333331,123.54459384365084,478.8553627599308,0
24896.0,1498.5900000000001,866.4488369929195,163.25,114.25478777578475,479.76627570540006,0
24897.0,1498.5900000000001,874.260471134942,162.25,115.22741997497144,480.2200484199804,0
24898.0,1498.5900000000001,873.4982107917851,163.33333333333331,111.59574172615439,479.47261468092336,0
24899.0,1498.5900000000001,868.2354874973543,164.41666666666669,113.08187327326391,480.9540187572298,0
24900.0,1498.5900000000001,880.1420738479165,163.83333333333331,112.49578837231233,481.500279435099,0
24901.0,1498.5900000000001,881.2180536304526,163.58333333333331,113.78539873826732,481.53549416659536,0
24902.0,1498.5900000000001,872.7479476071586,164.25,112.42288083102245,482.2548845799479,0
24903.0,1498.5900000000001,884.7227375578682,163.5,104.94999138112965,477.2636434204551,0
24904.0,1498.5900000000001,907.6571878600444,163.58333333333331,105.09519564603639,479.0727251563552,0
24905.0,1498.5900000000001,897.9146600400547,162.16666666666669,102.38682688891305,476.823718902726,0
24906.0,1498.5900000000001,896.1351641034246,162.25,108.41425867555199,475.90991911601236,0
24907.0,1498.5900000000001,904.8657185071382,163.41666666666669,105.26844754921943,476.1827686340458,0
24908.0,1498.5900000000001,896.6356453888756,163.91666666666669,108.64706189337008,477.2468900593296,0
24909.0,1498.5900000000001,900.4346988607099,163.16666666666669,108.61143869059362,475.7414247877002,0
24910.0,1498.5900000000001,889.8136140949009,162.83333333333331,102.65635744137825,476.0890321286305,0
24911.0,1498.5900000000001,893.9978848425147,161.58333333333331,96.08563871910401,473.02772286488863,0
24912.0,1498.5900000000001,896.8113388249238,162.75,101.31717421494528,473.0299376997084,0
24913.0,1498.5900000000001,905.768844998905,163.33333333333331,101.03115312692016,474.98832630647007,0
24914.0,1498.5900000000001,897.1381999424054,163.25,104.20804901775941,475.88684835393866,0
24915.0,1498.5900000000001,914.9865586037378,162.41666666666669,102.66706474045768,474.30798701135086,0
24916.0,1498.5900000000001,910.4650724664185,162.5,95.91028233337883,473.6333537803301,0
24917.0,1498.5900000000001,902.6419065086066,163.08333333333331,102.4415342117654,474.6708685927433,0
24918.0,1498.5900000000001,913.7958388152841,162.5,100.16715644996768,472.9507030263528,0
24919.0,1498.5900000000001,920.5278405074722,162.5,96.0342347661086,473.2157019113053,0
24920.0,1498.5900000000001,926.2625362871225,163.08333333333331,97.69221638131262,472.90146635377613,0
24921.0,1498.5900000000001,926.3237233675724,163.66666666666666,108.83048306788685,473.15058407463914,0
24922.0,1498.5900000000001,925.0739029446249,162.75,106.4808369838801,473.7308623404349,0
24923.0,1498.5900000000001,922.373959035679,163.25,104.49161464608527,472.8269301114381,0
24924.0,1498.5900000000001,924.7253839649038,163.08333333333331,98.05189457085831,472.9675180091208,0
24925.0,1498.5900000000001,919.4195159192725,163.75,94.65647367715994,474.6114782771979,0
24926.0,1498.5900000000001,931.5215261476601,163.25,92.15540531035214,470.03614485298584,0
24927.0,1498.5900000000001,935.209488526627,164.0,91.20629406037445,461.69338707649973,0
24928.0,1498.5900000000001,941.7900897821046,164.16666666666669,84.96322241282202,460.6826714669096,0
24929.0,1498.5900000000001,941.5207174324703,164.83333333333331,88.37705648260325,466.5812736986632,0
24930.0,1498.5900000000001,938.3572367844685,163.5,82.91796678644975,462.50017206519954,0
24931.0,1498.5900000000001,942.3484629045328,163.75,86.13466394785308,460.61959537802545,0
24932.0,1498.5900000000001,934.7569216227688,164.5,86.6662317131989,461.97924685240815,0
24933.0,1498.5900000000001,931.0078907588716,164.0,90.98116905848565,459.007826443405,0
24934.0,1498.5900000000001,938.2095237217809,164.16666666666666,93.0606963015553,461.8569139002138,0
24935.0,1498.5900000000001,919.773805914462,164.41666666666666,93.22225557059012,464.0223097514307,0
24936.0,1498.5900000000001,928.4636357657276,164.41666666666666,90.89005993849443,461.98918528577224,0
24937.0,1498.5900000000001,922.3575801166149,165.16666666666666,94.62141302939222,450.1099482596224,0
24938.0,1498.5900000000001,924.2720323777951,165.0,85.3798099680833,450.2175842550358,0
24939.0,1498.5900000000001,937.4923538062232,166.08333333333331,90.13354028872322,457.60265177182015,0
24940.0,1498.5900000000001,930.9771388566872,165.33333333333331,88.08768171870221,468.49321924621006,0
24941.0,1498.5900000000001,916.8691961760948,165.33333333333331,88.84191510088769,468.3753228474785,0
24942.0,1498.5900000000001,919.2490157456714,165.33333333333331,89.23489353820024,472.0570579623549,0
24943.0,1498.5900000000001,933.9022986087424,165.16666666666666,90.66423246266558,471.30445392140604,0
24944.0,1498.5900000000001,940.7674450035624,165.91666666666666,94.53438404657045,462.9746252460891,0
24945.0,1498.5900000000001,931.0112597860066,165.41666666666666,94.07831897093641,472.47464400478395,0
24946.0,1498.5900000000001,927.7452631854707,164.91666666666666,94.80411029254141,458.6901276629512,0
24947.0,1498.5900000000001,935.6811642395343,165.5,87.9937205631832,457.5898879517705,0
24948.0,1498.5900000000001,930.0473945334138,166.25,98.66537275210835,479.22959232311246,0
24949.0,1498.5900000000001,929.7603087022345,166.5,96.60848962865083,479.5108580693177,0
24950.0,1498.5900000000001,938.1500811178388,166.0,96.78845334693575,479.2804092866231,0
24951.0,1498.5900000000001,941.7677653249191,165.75,94.84580397319459,479.47544951138127,0
24952.0,1498.5900000000001,947.9420648033903,167.08333333333331,98.98430955486957,474.285930473216,0
24953.0,1498.5900000000001,948.5610975774943,165.58333333333331,93.88025278164503,481.14763150273825,0
24954.0,1498.5900000000001,953.884239020703,166.08333333333331,94.92822901881199,481.799395801477,0
24955.0,1498.5900000000001,952.3926453067342,166.41666666666666,91.72493466034068,482.635121100927,0
24956.0,1498.5900000000001,953.6317426472468,165.91666666666666,84.95923862265133,483.28821099641743,0
24957.0,1498.5900000000001,966.7032389909145,166.25,90.08164850054713,482.9175118492557,0
24958.0,1498.5900000000001,966.178034327137,166.75,91.46685181347343,495.7537784374515,0
24959.0,1498.5900000000001,958.8894841695497,165.75,85.32661342130619,499.62249551271964,0
24960.0,1498.5900000000001,963.4187174471497,166.08333333333331,78.93496583834424,499.9020401925202,0
24961.0,1498.5900000000001,973.0606325581449,166.58333333333331,77.90653995141048,500.9429695029846,0
24962.0,1498.5900000000001,975.5358728323815,166.58333333333331,71.74807279682295,501.8293803383739,0
24963.0,1498.5900000000001,998.1060212207688,167.16666666666666,75.5188306724377,505.8206455878732,0
24964.0,1498.5900000000001,988.0603610079893,167.16666666666666,70.08663072378158,504.4927752916169,0
24965.0,1498.5900000000001,987.4517725451783,168.41666666666666,74.31674925303436,509.6918119749347,0
24966.0,1498.5900000000001,1003.8112947130783,167.91666666666666,73.17805858394657,509.81132450369773,0
24967.0,1498.5900000000001,1010.4162831224799,168.25,69.49460674099129,508.49045661311425,0
24968.0,1498.5900000000001,1028.7046255169487,169.5,71.3596782453416,513.6054198976735,0
24969.0,1498.5900000000001,1029.185662309756,169.83333333333331,72.77813698019672,514.3958940002634,0
24970.0,1498.5900000000001,1031.522846777658,170.58333333333331,70.86963201640265,516.7095835902229,0
24971.0,1498.5900000000001,1039.0885611566935,170.91666666666666,72.66946387719653,518.2389706832504,0
24972.0,1498.5900000000001,1042.8481255851977,171.41666666666666,71.76539796580444,519.7662240824939,0
24973.0,1498.5900000000001,1036.9078452554293,172.0,71.59657556771198,523.0254898771833,0
24974.0,1498.5900000000001,1031.0931434390752,172.0,70.06033999973295,522.8617190924256,0
24975.0,1498.5900000000001,1032.3612851104965,172.33333333333331,69.04698554721959,521.6168114636882,0
24976.0,1498.5900000000001,1053.4638764370434,172.08333333333331,69.79786826744478,522.5352196443087,0
24977.0,1498.5900000000001,1063.1006765778845,172.58333333333331,65.6567523531618,524.8385392611683,0
24978.0,1498.5900000000001,1065.3532589579233,172.58333333333331,64.25931661011094,524.4392607756166,0
24979.0,1498.5900000000001,1069.927563094619,173.08333333333331,61.710781776946746,525.7987496807277,0
24980.0,1498.5900000000001,1075.7934071053612,173.83333333333331,66.7707572017677,527.7276383036357,0
24981.0,1498.5900000000001,1079.4361081532106,174.16666666666666,65.44810880937325,528.8329218713128,0
24982.0,1498.5900000000001,1072.5400137711324,174.41666666666666,61.81445201179035,530.8809337405543,0
24983.0,1498.5900000000001,1078.795733865427,174.75,58.12776025403561,532.2022397308983,0
24984.0,1498.5900000000001,1087.0781306419235,174.75,57.010804572804076,531.1593631205395,0
24985.0,1498.5900000000001,1084.3389905681477,175.5,59.16891678230986,534.3990013105836,0
24986.0,1498.5900000000001,1090.762108673457,175.83333333333331,61.82161996073506,534.4738005376976,0
24987.0,1498.5900000000001,1090.2054173621225,176.08333333333331,58.82233320745261,536.5692210790611,0
24988.0,1498.5900000000001,1102.330907468592,176.08333333333331,61.65666328321647,535.9594201742718,0
24989.0,1498.5900000000001,1078.146712940467,176.08333333333331,59.99247568309937,536.359945166311,0
24990.0,1498.5900000000001,1076.996662728625,176.08333333333331,55.01455219439737,537.5322477293297,0
24991.0,1498.5900000000001,1091.6899154583105,176.08333333333331,57.45450180502399,536.3612304112352,0
24992.0,1498.5900000000001,1088.3341125541256,176.41666666666666,53.460390502325545,537.6371506015225,0
24993.0,1498.5900000000001,1093.6245862342341,176.16666666666666,52.58718348646471,536.1990775664036,0
24994.0,1498.5900000000001,1093.4385847126898,176.66666666666666,55.50687488779811,538.1445588131761,0
24995.0,1498.5900000000001,1100.1457768434404,176.16666666666666,51.44051125367164,538.1433821222271,0
24996.0,1498.5900000000001,1101.209028561348,176.91666666666666,55.028085337997446,539.3000833470643,0
24997.0,1498.5900000000001,1113.201298841843,176.91666666666666,56.9052849013709,539.2990890314815,0
24998.0,1498.5900000000001,1101.8171586425597,177.25,53.13868283310501,538.9023660218891,0
24999.0,1498.5900000000001,1106.2173798245162,176.75,48.8045744148173,537.9478914421127,0
25000.0,1498.5900000000001,1116.7084012358105,177.08333333333331,49.782193133473264,538.097073637681,0
25001.0,1498.5900000000001,1115.330333470308,177.58333333333331,52.61474302767492,540.3538919774215,0
25002.0,1498.5900000000001,1117.7690769173405,177.58333333333331,53.85953295043311,540.4094044219693,0
25003.0,1498.5900000000001,1118.847755452776,178.33333333333331,56.505969621468545,543.1908340506574,0
25004.0,1498.5900000000001,1129.780195979825,178.16666666666669,55.74398799257222,543.9089225120475,0
25005.0,1498.5900000000001,1120.3078377374654,178.66666666666669,55.3554032978108,542.2089563942479,0
25006.0,1498.5900000000001,1117.6915405507036,177.91666666666669,51.98874804376677,543.8532694573687,0
25007.0,1498.5900000000001,1109.6641228773387,179.25,56.546640228084826,542.9358646520532,0
25008.0,1498.5900000000001,1112.2199133154984,179.25,51.233722054247096,545.1001347350002,0
25009.0,1498.5900000000001,1121.3094337418045,179.0,57.38069485551179,544.2133251483895,0
25010.0,1498.5900000000001,1115.1816476306483,179.08333333333331,56.50912879024353,541.258880762455,0
25011.0,1498.5900000000001,1104.4530789760906,179.58333333333331,58.30133752198003,542.1164705089592,0
25012.0,1498.5900000000001,1112.5312609069765,178.83333333333331,55.47393255182688,541.3528807618611,0
25013.0,1498.5900000000001,1115.6934679064216,178.66666666666669,55.7275212196666,539.3387568797208,0
25014.0,1498.5900000000001,1110.0352306801183,178.66666666666669,49.61550493765345,538.8610177040518,0
25015.0,1498.5900000000001,1120.41279473237,178.66666666666669,50.507201016070184,538.8610177040518,0
25016.0,1498.5900000000001,1128.4433836792932,177.91666666666669,49.36914978649637,537.4027773030037,0
25017.0,1498.5900000000001,1118.2805530794224,177.91666666666669,42.689831702788865,535.3848941085462,0
25018.0,1498.5900000000001,1115.658793139328,180.25,51.591134706939904,537.3041147358589,0
25019.0,1498.5900000000001,1136.2757558085418,179.5,42.872381739976056,534.3634226030206,0
25020.0,1498.5900000000001,1143.3461847579542,180.0,52.00334720017795,535.6425040274596,0
25021.0,1498.5900000000001,1149.0444736572392,180.33333333333331,48.60340055646148,534.069429017615,0
25022.0,1498.5900000000001,1148.4136323038338,179.58333333333331,44.0255507174561,531.8387462024426,0
25023.0,1498.5900000000001,1152.9418041715307,179.58333333333331,40.179112936823316,529.9624449282358,0
25024.0,1498.5900000000001,1160.430636863617,179.58333333333331,35.383540827295654,528.4994481637202,0
25025.0,1498.5900000000001,1178.767171758172,179.83333333333331,37.26592356835593,530.1629871026038,0
25026.0,1498.5900000000001,1180.9236617149763,179.58333333333331,35.10707870324734,529.4604002051046,0
25027.0,1498.5900000000001,1178.1295842524953,179.33333333333331,31.003181838367254,528.6129117664377,0
25028.0,1498.5900000000001,1180.2754365165,179.08333333333331,28.59675879505452,527.0196047383206,0
25029.0,1498.5900000000001,1186.6969773881988,179.41666666666669,24.757124635975583,525.335987528395,0
25030.0,1498.5900000000001,1187.3912074827317,178.66666666666669,20.95611219008478,523.727090777799,0
25031.0,1498.5900000000001,1187.3776461934158,178.66666666666669,18.435537424363815,522.1908322939033,0
25032.0,1498.5900000000001,1191.8843252275308,179.5,21.663337739374786,525.727047413642,0
25033.0,1498.5900000000001,1205.779281598772,180.0,27.95222919261234,525.6279924098959,0
25034.0,1498.5900000000001,1204.7930228277721,180.5,30.100169614089662,531.6434576568375,0
25035.0,1498.5900000000001,1208.8093392169694,181.0,34.0420799846996,531.1064863476254,0
25036.0,1498.5900000000001,1208.440566865982,181.33333333333331,33.59024040066707,531.1970580789655,0
25037.0,1498.5900000000001,1214.2398839093532,181.08333333333331,25.400852072976654,530.292189516827,0
25038.0,1498.5900000000001,1216.9831071191782,181.33333333333331,24.870025583896084,531.6278878306396,0
25039.0,1498.5900000000001,1216.308288734703,181.08333333333331,21.791817586265857,530.8404159436144,0
25040.0,1498.5900000000001,1215.0883603537336,181.58333333333331,20.418238116817008,530.177288891254,0
25041.0,1498.5900000000001,1220.7867476281733,181.58333333333331,16.620459703435316,531.7296484096015,0
25042.0,1498.5900000000001,1220.5734928445165,181.58333333333331,19.510822808217906,530.7865186671598,0
25043.0,1498.5900000000001,1220.4080549048783,182.33333333333331,20.853894626873103,533.5258227457904,0
25044.0,1498.5900000000001,1220.2932293532747,181.83333333333331,18.372994266862495,532.7995649985724,0
25045.0,1498.5900000000001,1220.1741209992265,181.58333333333331,16.009240202672075,530.8230686679348,0
25046.0,1498.5900000000001,1224.069320204142,182.58333333333331,21.718387982219426,532.0665417798473,0
25047.0,1498.5900000000001,1226.215339591055,182.83333333333331,22.225368998151758,532.3635464204124,0
25048.0,1498.5900000000001,1226.0923597155827,182.83333333333331,24.13248014323739,532.822717747765,0
25049.0,1498.5900000000001,1226.2082501883228,182.58333333333331,17.79760310271801,532.0665417798473,0
25050.0,1498.5900000000001,1228.7626931867333,182.83333333333331,20.553052277180413,533.2252496450159,0
25051.0,1498.5900000000001,1228.5429283119945,181.83333333333331,19.029374333264812,532.1789141755668,0
25052.0,1498.5900000000001,1221.4044273664144,182.33333333333331,17.667717254095404,528.9729864800057,0
25053.0,1498.5900000000001,1216.7416425506121,182.33333333333331,15.021967220248198,530.4019603910791,0
25054.0,1498.5900000000001,1215.1316245297537,182.58333333333331,21.809718738464316,530.8845599741484,0
25055.0,1498.5900000000001,1208.9418241135684,182.33333333333331,19.78593328940676,530.1419292330543,0
25056.0,1498.5900000000001,1210.3312471337133,182.25,20.894963270909894,530.5634824196188,0
25057.0,1498.5900000000001,1205.7695781592938,182.25,23.819412592107398,529.2436157546475,0
25058.0,1498.5900000000001,1200.7332217378441,181.66666666666669,20.688701589322985,528.7156106388159,0
25059.0,1498.5900000000001,1191.6357957517039,182.66666666666669,27.516138212812457,530.1308853253616,0
25060.0,1498.5900000000001,1183.1541700533664,182.66666666666669,31.942967686651457,530.7243001037333,0
25061.0,1498.5900000000001,1188.19366153297,182.33333333333331,30.274107127855753,530.7572747264962,0
25062.0,1498.5900000000001,1185.5010199775875,181.91666666666669,31.332453942262724,530.8874141151692,0
25063.0,1498.5900000000001,1190.7790210638916,181.91666666666669,33.031435500232945,528.8840177178216,0
25064.0,1498.5900000000001,1184.8676731159912,181.83333333333331,30.08773725458664,529.125101234557,0
25065.0,1498.5900000000001,1180.4065642418395,182.33333333333331,37.10927036893379,530.6324653118348,0
25066.0,1498.5900000000001,1176.5923304725943,181.58333333333331,39.612541513151754,530.6760681240005,0
25067.0,1498.5900000000001,1175.7163455144753,181.33333333333331,33.27485372058875,527.9400007159959,0
25068.0,1498.5900000000001,1171.1284798152778,181.58333333333331,38.61556590892039,527.9642257820982,0
25069.0,1498.5900000000001,1163.8054048418173,181.25,43.263753378449934,527.3985047345752,0
25070.0,1498.5900000000001,1155.1005010215276,180.91666666666669,38.14886405601681,527.3049338171057,0
25071.0,1498.5900000000001,1156.2976905305259,180.58333333333331,42.158612743420086,525.5357058842773,0
25072.0,1498.5900000000001,1154.61441740345,181.08333333333331,42.398262809250994,526.6737485132022,0
25073.0,1498.5900000000001,1150.9416865905175,180.58333333333331,40.21688303470478,526.8892567201405,0
25074.0,1498.5900000000001,1143.8098138201194,180.0,38.017797293271386,524.350047921544,0
25075.0,1498.5900000000001,1140.462253695501,180.33333333333331,44.971921759661356,526.6837549106979,0
25076.0,1498.5900000000001,1136.2247340705915,180.0,45.862237430410275,525.0654203989293,0
25077.0,1498.5900000000001,1133.0701459182453,179.75,43.91474513076512,524.7626026115929,0
25078.0,1498.5900000000001,1134.3369228065171,179.33333333333331,46.611966861429366,525.3813642774795,0
25079.0,1498.5900000000001,1128.696244548869,179.0,49.08470898506373,522.759563272017,0
25080.0,1498.5900000000001,1129.7150249044848,179.0,48.824422972912295,522.1771946174637,0
25081.0,1498.5900000000001,1126.673669342191,178.33333333333331,49.79634056943053,524.2707853525295,0
25082.0,1498.5900000000001,1124.5697610573911,178.0,53.364541401930886,520.4357520478128,0
25083.0,1498.5900000000001,1121.5937977991634,177.91666666666666,53.316937107847075,520.9770596064789,0
25084.0,1498.5900000000001,1117.911376330753,176.75,59.857406541619824,521.3252986429671,0
25085.0,1498.5900000000001,1099.6559369905376,176.75,61.86361828033557,520.8746008279719,0
25086.0,1498.5900000000001,1095.976622742679,177.33333333333331,69.41972603279658,520.6739774581097,0
25087.0,1498.5900000000001,1100.4450945181807,177.58333333333331,68.41136216701169,522.3887918761163,0
25088.0,1498.5900000000001,1097.7187523385562,177.5,73.16720253637611,523.4745851938204,0
25089.0,1498.5900000000001,1093.3452768463646,177.33333333333331,68.2228257076716,521.3870106540298,0
