Time,ClusterID,Upstream,LaneLength,Downstream,UpstreamJamLength,UpstreamMeanSpeed,DownstreamJamLength,DownstreamMeanSpeed,TLS,Status
21707,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21708,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21709,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21710,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21711,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21712,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21713,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21714,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21715,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21716,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21717,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21718,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21719,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21720,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21721,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21722,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21723,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21724,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21725,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21726,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21727,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21728,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21729,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21730,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21731,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21732,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21733,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21734,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21735,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21736,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21737,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21738,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21739,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21740,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21741,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21742,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21743,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21744,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21745,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21746,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21747,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21748,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21749,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21750,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21751,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21752,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21753,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21754,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21755,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21756,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21757,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21758,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21759,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21760,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21761,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21762,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21763,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,1.2352223995666616,r,0
21764,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,2.0171238159325173,r,0
21765,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,3.0917769172409124,r,0
21766,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,5.07879881740903,r,0
21767,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,4.596143972175284,r,0
21768,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,8.02380707482413,r,0
21769,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,5.646912900920976,r,0
21770,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,6.5983389843985485,r,0
21771,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,4.987194851934686,r,0
21772,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,5.8259048733046015,r,0
21773,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,8.239057168705921,r,0
21774,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,4.89436990422495,r,0
21775,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,6.849988863181546,r,0
21776,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,5.2504906483396585,r,0
21777,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,6.282128243633399,r,0
21778,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,9.303663626676176,r,0
